platform_subscription_id,Variant ID_1,Line Quantity_1,Line Discounted Price_1,Variant ID_2,Line Quantity_2,Line Discounted Price_2,Variant ID_3,Line Quantity_3,Line Discounted Price_3,Variant ID_4,Line Quantity_4,Line Discounted Price_4,Variant ID_5,Line Quantity_5,Line Discounted Price_5,Variant ID_6,Line Quantity_6,Line Discounted Price_6,Variant ID_7,Line Quantity_7,Line Discounted Price_7,Variant ID_8,Line Quantity_8,Line Discounted Price_8,Variant ID_9,Line Quantity_9,Line Discounted Price_9,Variant ID_10,Line Quantity_10,Line Discounted Price_10,Variant ID_11,Line Quantity_11,Line Discounted Price_11,Variant ID_12,Line Quantity_12,Line Discounted Price_12,Variant ID_13,Line Quantity_13,Line Discounted Price_13,Variant ID_14,Line Quantity_14,Line Discounted Price_14,Variant ID_15,Line Quantity_15,Line Discounted Price_15
14472085613,ACTIVE,2023-08-16T22:00:31.667Z,2023-12-14T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14471463021,CANCELLED,2023-08-16T21:48:20.730Z,2023-10-15T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14469759085,CANCELLED,2023-08-16T21:11:17.873Z,2023-09-15T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14469791853,CANCELLED,2023-08-16T21:11:14.494Z,2023-10-15T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468808813,CANCELLED,2023-08-16T20:54:18.201Z,2023-09-30T20:00:00.000Z,CANCELLED,2023-08-16T20:54:18.201Z,2023-09-30T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468776045,CANCELLED,2023-08-16T20:54:14.814Z,2023-09-15T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14467563629,CANCELLED,2023-08-16T20:23:39.463Z,2023-12-14T20:00:00.000Z,CANCELLED,2023-08-16T20:23:39.463Z,2023-12-14T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14466973805,ACTIVE,2023-08-16T20:04:28.349Z,2023-12-14T20:00:00.000Z,ACTIVE,2023-08-16T20:04:28.349Z,2023-12-14T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14466220141,ACTIVE,2023-08-16T19:43:34.546Z,2023-11-14T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14464974957,ACTIVE,2023-08-16T19:10:18.143Z,2023-11-05T13:02:18.709Z,ACTIVE,2023-08-16T19:10:18.143Z,2023-11-05T13:02:18.709Z,ACTIVE,2023-08-16T19:10:18.143Z,2023-11-05T13:02:18.709Z,ACTIVE,2023-08-16T19:10:18.143Z,2023-11-05T13:02:18.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14464745581,ACTIVE,2023-08-16T19:01:17.273Z,2023-11-14T19:00:00.000Z,ACTIVE,2023-08-16T19:01:17.273Z,2023-11-14T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14464548973,ACTIVE,2023-08-16T18:55:07.252Z,2023-11-14T18:00:00.000Z,ACTIVE,2023-08-16T18:55:07.252Z,2023-11-14T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14463565933,CANCELLED,2023-08-16T18:39:00.943Z,2023-10-15T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14463533165,ACTIVE,2023-08-16T18:38:56.995Z,2023-12-14T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14462353517,ACTIVE,2023-08-16T18:12:29.936Z,2023-12-14T18:00:00.000Z,ACTIVE,2023-08-16T18:12:29.936Z,2023-12-14T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14462189677,ACTIVE,2023-08-16T18:08:59.975Z,2023-12-14T18:00:00.000Z,ACTIVE,2023-08-16T18:08:59.975Z,2023-12-14T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461894765,CANCELLED,2023-08-16T18:04:21.695Z,2023-10-15T18:00:00.000Z,CANCELLED,2023-08-16T18:04:21.695Z,2023-10-15T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461599853,CANCELLED,2023-08-16T17:58:07.700Z,2024-04-28T17:00:00.000Z,CANCELLED,2023-08-16T17:58:07.700Z,2024-04-28T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461567085,ACTIVE,2023-08-16T17:58:04.592Z,2024-05-28T17:00:00.000Z,ACTIVE,2023-08-16T17:58:04.592Z,2024-05-28T17:00:00.000Z,ACTIVE,2023-08-16T17:58:04.592Z,2024-05-28T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461141101,ACTIVE,2023-08-16T17:52:55.057Z,2023-11-14T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14460518509,ACTIVE,2023-08-16T17:43:11.685Z,2023-11-14T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14460223597,ACTIVE,2023-08-16T17:39:35.661Z,2023-12-14T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14459371629,ACTIVE,2023-08-16T17:26:16.570Z,2023-12-14T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14458585197,ACTIVE,2023-08-16T17:09:26.087Z,2023-11-14T17:00:00.000Z,ACTIVE,2023-08-16T17:09:26.087Z,2023-11-14T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14457929837,ACTIVE,2023-08-16T17:00:33.696Z,2023-11-27T18:17:22.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14457602157,CANCELLED,2023-08-16T16:55:25.265Z,2023-10-15T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456914029,ACTIVE,2023-08-16T16:43:58.179Z,2023-12-14T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456553581,ACTIVE,2023-08-16T16:39:54.835Z,2023-12-14T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456422509,ACTIVE,2023-08-16T16:38:20.250Z,2024-01-14T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454554733,ACTIVE,2023-08-16T16:13:07.954Z,2024-03-10T14:28:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454259821,ACTIVE,2023-08-16T16:09:16.852Z,2023-11-14T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454292589,ACTIVE,2023-08-16T16:09:13.622Z,2023-11-29T16:00:00.000Z,ACTIVE,2023-08-16T16:09:13.622Z,2023-11-29T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14453637229,CANCELLED,2023-08-16T16:01:31.048Z,2023-10-15T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14453145709,CANCELLED,2023-08-16T15:49:11.892Z,2023-10-15T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14452162669,CANCELLED,2023-08-16T15:28:35.132Z,2023-10-15T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451933293,CANCELLED,2023-08-16T15:25:54.519Z,2023-10-15T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451277933,ACTIVE,2023-08-16T15:10:55.779Z,2023-11-14T15:00:00.000Z,ACTIVE,2023-08-16T15:10:55.779Z,2023-11-14T15:00:00.000Z,ACTIVE,2023-08-16T15:10:55.779Z,2023-11-14T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451048557,CANCELLED,2023-08-16T15:07:35.931Z,2023-10-21T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14450425965,CANCELLED,2023-08-16T14:53:29.096Z,2023-12-14T14:00:00.000Z,CANCELLED,2023-08-16T14:53:29.096Z,2023-12-14T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14450065517,ACTIVE,2023-08-16T14:48:43.192Z,2024-01-19T14:00:00.000Z,ACTIVE,2023-08-16T14:48:43.192Z,2024-01-19T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14449868909,CANCELLED,2023-08-16T14:47:41.030Z,2023-12-14T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14449115245,ACTIVE,2023-08-16T14:34:04.219Z,2023-11-15T15:00:00.000Z,ACTIVE,2023-08-16T14:34:04.219Z,2023-11-15T15:00:00.000Z,ACTIVE,2023-08-16T14:34:04.219Z,2023-11-15T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14448853101,ACTIVE,2023-08-16T14:31:04.903Z,2023-12-14T14:00:00.000Z,ACTIVE,2023-08-16T14:31:04.903Z,2023-12-14T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14448033901,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,CANCELLED,2023-08-16T14:13:01.589Z,2023-10-15T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447542381,CANCELLED,2023-08-16T14:05:07.026Z,2023-11-14T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447181933,CANCELLED,2023-08-16T13:56:53.460Z,2023-11-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447149165,CANCELLED,2023-08-16T13:56:49.505Z,2023-12-14T13:00:00.000Z,CANCELLED,2023-08-16T13:56:49.505Z,2023-12-14T13:00:00.000Z,CANCELLED,2023-08-16T13:56:49.505Z,2023-12-14T13:00:00.000Z,CANCELLED,2023-08-16T13:56:49.505Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447116397,ACTIVE,2023-08-16T13:56:45.656Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:56:45.656Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:56:45.656Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:56:45.656Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:56:45.656Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447018093,CANCELLED,2023-08-16T13:56:22.041Z,2023-10-15T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446985325,ACTIVE,2023-08-16T13:56:09.184Z,2023-11-14T13:00:00.000Z,ACTIVE,2023-08-16T13:56:09.184Z,2023-11-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446690413,CANCELLED,2023-08-16T13:52:35.962Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446624877,CANCELLED,2023-08-16T13:51:50.550Z,2023-11-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446362733,CANCELLED,2023-08-16T13:48:50.945Z,2023-11-14T13:00:00.000Z,CANCELLED,2023-08-16T13:48:50.945Z,2023-11-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14445903981,ACTIVE,2023-08-16T13:38:04.557Z,2023-10-21T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14445346925,ACTIVE,2023-08-16T13:28:24.196Z,2023-11-14T13:00:00.000Z,ACTIVE,2023-08-16T13:28:24.196Z,2023-11-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14445281389,ACTIVE,2023-08-16T13:27:48.248Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14445084781,ACTIVE,2023-08-16T13:26:15.447Z,2023-11-10T13:00:00.000Z,ACTIVE,2023-08-16T13:26:15.447Z,2023-11-10T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444986477,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:23:31.696Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444855405,PAUSED,2023-08-16T13:21:30.218Z,2024-03-15T19:53:05.000Z,PAUSED,2023-08-16T13:21:30.218Z,2024-03-15T19:53:05.000Z,PAUSED,2023-08-16T13:21:30.218Z,2024-03-15T19:53:05.000Z,PAUSED,2023-08-16T13:21:30.218Z,2024-03-15T19:53:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444757101,ACTIVE,2023-08-16T13:19:49.901Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:19:49.901Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444724333,CANCELLED,2023-08-16T13:19:27.551Z,2023-10-15T13:00:00.000Z,CANCELLED,2023-08-16T13:19:27.551Z,2023-10-15T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444658797,ACTIVE,2023-08-16T13:17:10.983Z,2023-12-14T13:00:00.000Z,ACTIVE,2023-08-16T13:17:10.983Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444167277,PAUSED,2023-08-16T13:07:35.237Z,2023-11-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444036205,CANCELLED,2023-08-16T13:06:19.490Z,2023-10-15T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14443839597,CANCELLED,2023-08-16T13:03:34.786Z,2023-12-14T13:00:00.000Z,CANCELLED,2023-08-16T13:03:34.786Z,2023-12-14T13:00:00.000Z,CANCELLED,2023-08-16T13:03:34.786Z,2023-12-14T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14443675757,ACTIVE,2023-08-16T13:01:55.675Z,2023-11-10T18:55:49.295Z,ACTIVE,2023-08-16T13:01:55.675Z,2023-11-10T18:55:49.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14443282541,ACTIVE,2023-08-16T12:56:01.320Z,2023-12-14T12:00:00.000Z,ACTIVE,2023-08-16T12:56:01.320Z,2023-12-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442889325,CANCELLED,2023-08-16T12:42:59.191Z,2023-09-15T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442725485,ACTIVE,2023-08-16T12:35:58.052Z,2023-11-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442627181,CANCELLED,2023-08-16T12:31:27.119Z,2023-10-15T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442332269,CANCELLED,2023-08-16T12:26:25.832Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:26:25.832Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:26:25.832Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:26:25.832Z,2023-12-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442299501,ACTIVE,2023-08-16T12:26:06.281Z,2023-12-09T12:00:00.000Z,ACTIVE,2023-08-16T12:26:06.281Z,2023-12-09T12:00:00.000Z,ACTIVE,2023-08-16T12:26:06.281Z,2023-12-09T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442201197,ACTIVE,2023-08-16T12:24:20.027Z,2023-12-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442168429,CANCELLED,2023-08-16T12:23:44.366Z,2023-11-14T12:00:00.000Z,CANCELLED,2023-08-16T12:23:44.366Z,2023-11-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442135661,ACTIVE,2023-08-16T12:23:38.249Z,2024-02-29T12:00:00.000Z,ACTIVE,2023-08-16T12:23:38.249Z,2024-02-29T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442102893,CANCELLED,2023-08-16T12:23:28.538Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:23:28.538Z,2023-10-15T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441971821,ACTIVE,2023-08-16T12:18:07.319Z,2023-11-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441906285,CANCELLED,2023-08-16T12:16:50.133Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:16:50.133Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:16:50.133Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:16:50.133Z,2023-12-14T12:00:00.000Z,CANCELLED,2023-08-16T12:16:50.133Z,2023-12-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441873517,CANCELLED,2023-08-16T12:15:41.789Z,2023-11-15T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441807981,CANCELLED,2023-08-16T12:13:50.374Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:13:50.374Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:13:50.374Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:13:50.374Z,2023-10-15T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441775213,CANCELLED,2023-08-16T12:13:30.292Z,2023-11-10T13:00:00.000Z,CANCELLED,2023-08-16T12:13:30.292Z,2023-11-10T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441709677,CANCELLED,2023-08-16T12:12:01.370Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:12:01.370Z,2023-10-15T12:00:00.000Z,CANCELLED,2023-08-16T12:12:01.370Z,2023-10-15T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441054317,ACTIVE,2023-08-16T11:59:21.922Z,2023-11-14T11:00:00.000Z,ACTIVE,2023-08-16T11:59:21.922Z,2023-11-14T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14440890477,CANCELLED,2023-08-16T11:55:13.311Z,2023-10-15T11:00:00.000Z,CANCELLED,2023-08-16T11:55:13.311Z,2023-10-15T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14440726637,ACTIVE,2023-08-16T11:49:29.027Z,2023-12-14T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439940205,ACTIVE,2023-08-16T11:43:38.444Z,2023-11-30T11:00:00.000Z,ACTIVE,2023-08-16T11:43:38.444Z,2023-11-30T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439841901,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,CANCELLED,2023-08-16T11:43:30.828Z,2024-02-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439350381,CANCELLED,2023-08-16T11:40:02.755Z,2023-11-14T11:00:00.000Z,CANCELLED,2023-08-16T11:40:02.755Z,2023-11-14T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439153773,CANCELLED,2023-08-16T11:38:16.664Z,2023-10-15T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438957165,ACTIVE,2023-08-16T11:35:57.904Z,2023-12-15T21:01:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438793325,CANCELLED,2023-08-16T11:29:13.955Z,2023-12-14T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438695021,CANCELLED,2023-08-16T11:27:50.716Z,2023-12-14T10:00:00.000Z,CANCELLED,2023-08-16T11:27:50.716Z,2023-12-14T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438629485,ACTIVE,2023-08-16T11:25:53.042Z,2023-12-07T15:23:11.785Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438367341,CANCELLED,2023-08-16T10:59:51.796Z,2023-11-03T12:32:22.086Z,CANCELLED,2023-08-16T10:59:51.796Z,2023-11-03T12:32:22.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438137965,CANCELLED,2023-08-16T10:20:14.537Z,2023-10-15T10:00:00.000Z,CANCELLED,2023-08-16T10:20:14.537Z,2023-10-15T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14434533485,CANCELLED,2023-08-16T04:13:15.896Z,2023-12-14T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14434041965,ACTIVE,2023-08-16T03:54:02.685Z,2023-11-14T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14432239725,ACTIVE,2023-08-16T02:57:13.154Z,2023-11-07T18:21:51.296Z,ACTIVE,2023-08-16T02:57:13.154Z,2023-11-07T18:21:51.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14431780973,ACTIVE,2023-08-16T02:46:19.099Z,2023-11-14T02:00:00.000Z,ACTIVE,2023-08-16T02:46:19.099Z,2023-11-14T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14431453293,CANCELLED,2023-08-16T02:38:04.363Z,2023-09-15T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429192301,ACTIVE,2023-08-16T01:54:06.208Z,2023-11-30T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14427717741,ACTIVE,2023-08-16T01:29:57.802Z,2023-12-14T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14427291757,ACTIVE,2023-08-16T01:23:02.961Z,2023-11-14T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14424244333,ACTIVE,2023-08-16T00:19:50.860Z,2023-11-29T14:30:58.338Z,ACTIVE,2023-08-16T00:19:50.860Z,2023-11-29T14:30:58.338Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14422179949,ACTIVE,2023-08-15T23:43:18.305Z,2023-11-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14420770925,ACTIVE,2023-08-15T23:13:50.517Z,2023-12-13T23:00:00.000Z,ACTIVE,2023-08-15T23:13:50.517Z,2023-12-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14420115565,CANCELLED,2023-08-15T22:55:54.618Z,2023-10-14T22:00:00.000Z,CANCELLED,2023-08-15T22:55:54.618Z,2023-10-14T22:00:00.000Z,CANCELLED,2023-08-15T22:55:54.618Z,2023-10-14T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419296365,CANCELLED,2023-08-15T22:40:33.251Z,2023-12-13T22:00:00.000Z,CANCELLED,2023-08-15T22:40:33.251Z,2023-12-13T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419132525,CANCELLED,2023-08-15T22:37:58.457Z,2023-12-13T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419001453,CANCELLED,2023-08-15T22:31:36.129Z,2023-12-13T22:00:00.000Z,CANCELLED,2023-08-15T22:31:36.129Z,2023-12-13T22:00:00.000Z,CANCELLED,2023-08-15T22:31:36.129Z,2023-12-13T22:00:00.000Z,CANCELLED,2023-08-15T22:31:36.129Z,2023-12-13T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417625197,CANCELLED,2023-08-15T21:59:25.905Z,2023-11-13T21:00:00.000Z,CANCELLED,2023-08-15T21:59:25.905Z,2023-11-13T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417559661,CANCELLED,2023-08-15T21:59:23.094Z,2023-12-13T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
